Disable,Group,SubTestName,SubSubTestName,Function,Input,Output,Timeout,Policy,LowerLimit,UpperLimit,Units,Condition,StopOnFail,Notes
,PCM_TEST,PS,VOLTAGE_MEASURE_2,common.rpc_call,"{'func':'mixdevice.voltage_measure', 'args':[]}",,5000,,97,103,mV,,,
,PCM_TEST,PS,BATTERY_ENABLE_2,common.rpc_call,"{'func':'mixdevice.batteryEnable', 'args':[0, 1]}",,5000,,,,,,,
,PCM_TEST,PS,DISCONNECT_PSU_BATT_TO_S1S2,common.rpc_call,"{'func':'mixdevice.relay', 'args':['PSU_BATT_TO_S1S2', 'DISCONNECT']}",,5000,,,,,,,
,PCM_TEST,PS,CONNECT_CCS_P_TO_DUT_MUX_SEL_SHIP_MODE_CURR_P,common.rpc_call,"{'func':'mixdevice.relay', 'args':['CCS_P_TO_DUT_MUX_SEL_SHIP_MODE_CURR_P']}",,5000,,,,,,,
,PCM_TEST,PS,CONNECT_CCS_N_TO_GND_MUX_SEL_SHIP_MODE_CURR_N,common.rpc_call,"{'func':'mixdevice.relay', 'args':['CCS_N_TO_GND_MUX_SEL_SHIP_MODE_CURR_N']}",,5000,,,,,,,
,PCM_TEST,PS,delay1000ms_1,common.delay,1000,,5000,,,,,,,
,PCM_TEST,PS,VOLTAGE_MEASURE_3,common.rpc_call,"{'func':'mixdevice.voltage_measure', 'args':[]}",,5000,,0,100,nA,,,
,PCM_TEST,PS,resetAll,common.rpc_call,"{'func':'mixdevice.reset', 'args':[]}",,5000,,,,,,,


